Lens ID,Title,Date Published,Publication Year,Publication Type,Source Title,ISSNs,Publisher,Source Country,Author/s,Abstract,Volume,Issue Number,Start Page,End Page,Fields of Study,Keywords,MeSH Terms,Chemicals,Funding,Source URLs,External URL,PMID,DOI,Microsoft Academic ID,PMCID,Patent Citation Count,References,Scholarly Citation Count
017-784-773-403-422,"Indigenous Peoples in the U.S., Sovereign Nations, and the DDC",,2015,journal article,Knowledge Organization,09437444,,,Rebecca Green,"Claims of bias within the Dewey Decimal Classification (DDC) system in its treatment of indigenous peoples in the U.S. focus on marginalization through ghettoization, historicization, diasporization, and missing topics, such as the status of indigenous peoples as sovereign nations. Investigation into the treatment of indigenous peoples in the U.S. from DDC 16 to DDC 23 reveals that two of the most central concerns, ghettoization and historicization, are not borne out. Diasporization turns out to be a legitimate, but resolvable, concern. The current failure to recognize indigenous peoples as sovereign nations leads to a proposal for a series of expansions in Table 2 for the geographic areas over which indigenous peoples are sovereign; a mismatch between organization by the DDC and by indigenous peoples in the U.S. leads to the supplying of a Manual note table going from names of tribes (a Table 5 concept) to sovereign nations (a Table 2 concept).",5,1,25,40,Dewey Decimal Classification; Social exclusion; Political economy; Political science; Sovereignty; Indigenous,,,,,http://www.iskocus.org/NASKO2015proceedings/Green.pdf http://journals.lib.washington.edu/index.php/nasko/article/download/15178/12644 http://journals.lib.washington.edu/index.php/nasko/article/view/15178,http://journals.lib.washington.edu/index.php/nasko/article/view/15178,,,2787203794,,0,007-474-756-316-304; 021-095-597-041-346; 051-205-335-136-823; 068-419-356-297-889; 080-973-463-808-077; 093-367-653-415-524; 154-787-553-876-587; 174-812-603-865-761; 187-558-995-244-841,1
017-853-447-436-444,Notation,,2018,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,Claudio Gnoli,,45,8,667,684,,,,,,,http://dx.doi.org/10.5771/0943-7444-2018-8-667,,10.5771/0943-7444-2018-8-667,,,0,,1
018-606-205-885-835,An Application of Facet Analysis Theory and Concept Maps for Faceted Search in a Domain Ontology: Preliminary Studies,,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Cristiane Mendes Netto; Gercina Ângela Borém; null de Oliveira Lima; Pierozzi Júnior Ivo,,43,4,254,264,Concept map; Information retrieval; Ontology; Facet (geometry); Faceted search; A domain; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2016-4-254,http://dx.doi.org/10.5771/0943-7444-2016-4-254,,10.5771/0943-7444-2016-4-254,2801489286,,0,,0
018-936-054-904-809,"Consumption, Criticism and Wirkung: Reception-Infused Analysis of Classification Schemes",,2015,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Deborah Lee,,42,7,508,521,Classification scheme; Artificial intelligence; Computer science; Criticism,,,,,http://dx.doi.org/10.5771/0943-7444-2015-7-508,http://dx.doi.org/10.5771/0943-7444-2015-7-508,,10.5771/0943-7444-2015-7-508,2805941758,,0,,1
019-132-207-186-864,Determination of Semantic Types of Tags in Social Tagging System,,2018,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Yongfang Wang; Yangfang Tai; Yongfang Yang,,45,8,653,666,Artificial intelligence; Natural language processing; Computer science; Tag system,,,,,http://dx.doi.org/10.5771/0943-7444-2018-8-653,http://dx.doi.org/10.5771/0943-7444-2018-8-653,,10.5771/0943-7444-2018-8-653,2909715497,,0,,1
019-494-289-754-455,A Grammatical Approach to Subject Classification in Museums,,2017,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Rick Szostak,,44,7,494,505,Computer science; Linguistics,,,,,https://www.nomos-elibrary.de/index.php?doi=10.5771/0943-7444-2017-7-494,http://dx.doi.org/10.5771/0943-7444-2017-7-494,,10.5771/0943-7444-2017-7-494,2780532328,,0,,0
019-893-029-392-126,Titelei/Inhaltsverzeichnis,,2015,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,42,3,137,138,,,,,,,http://dx.doi.org/10.5771/0943-7444-2015-3-137,,10.5771/0943-7444-2015-3-137,,,0,,0
020-246-503-933-239,Knowledge-based Financial Statement Fraud Detection System: Based on an Ontology and a Decision Tree,,2018,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Xiao-Bo Tang; Guang-Chao Liu; Jing Yang; Wei Wei,,45,3,205,219,Ontology; Financial statement; Computer science; Knowledge management; Decision tree,,,,,http://dx.doi.org/10.5771/0943-7444-2018-3-205,http://dx.doi.org/10.5771/0943-7444-2018-3-205,,10.5771/0943-7444-2018-3-205,2808698243,,0,,2
020-502-629-566-286,"Knowledge Organization Systems and Digital Humanities: 10th ISKO-France Colloquium, 2015",,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Michèle Hudon,,43,4,296,300,Sociology; Library science; Digital humanities; Knowledge organization,,,,,http://dx.doi.org/10.5771/0943-7444-2016-4-296,http://dx.doi.org/10.5771/0943-7444-2016-4-296,,10.5771/0943-7444-2016-4-296,2800333486,,0,,0
020-905-793-043-555,“Knowledge Was Their Treasure”—Applying KO Approaches to Archaeological Research,,2017,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Edmund Lee,,44,8,644,655,Archaeology; Treasure; Archaeological research; History,,,,,https://www.nomos-elibrary.de/index.php?doi=10.5771/0943-7444-2017-8-644,http://dx.doi.org/10.5771/0943-7444-2017-8-644,,10.5771/0943-7444-2017-8-644,2783631424,,0,,0
021-343-809-413-421,Why a New Universal Classification System is Needed,,2017,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Ingetraut Dalberg,,44,1,65,71,Machine learning; Artificial intelligence; Computer science,,,,,https://www.nomos-elibrary.de/index.php?doi=10.5771/0943-7444-2017-1-65,http://dx.doi.org/10.5771/0943-7444-2017-1-65,,10.5771/0943-7444-2017-1-65,2780968205,,0,,0
021-388-617-192-192,"Cultural Frames of Knowledge, ed. by Richard P. Smiraglia and Hur-li Lee. Würzburg: Ergon Verlag, 2012. 153 p. ISBN 978-3-89913-918-1, price: 25.36 US$ (32 Euro); Theories of Information, Communication and Knowledge: A Multidisciplinary Approach, ed. by Fidelia Ibekwe-SanJuan and Thomas M Dousa. Berlin: Springer, 2014. 331 p. ISBN 978-94-007-6973-1, price: 139 US$",,2015,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,42,2,129,133,,,,,,,http://dx.doi.org/10.5771/0943-7444-2015-2-129,,10.5771/0943-7444-2015-2-129,,,0,,0
021-752-677-519-976,Books recently published,,2016,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,43,2,131,134,,,,,,,http://dx.doi.org/10.5771/0943-7444-2016-2-131,,10.5771/0943-7444-2016-2-131,,,0,,0
022-009-312-230-18X,"Jaap Maat 2004. Philosophical languages in the Seventeenth Century: Dalgarno, Wilkins, Leibniz. Dordrecht: Kluwer, 2004. (The New Synthese Historical Library: Texts and Studies in the History of Philosophy, vol. 54). ISBN 1-4020-1758-8.",,2018,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Claudio Gnoli,,45,8,709,711,Philosophy; History of philosophy; Classics,,,,,http://dx.doi.org/10.5771/0943-7444-2018-8-709,http://dx.doi.org/10.5771/0943-7444-2018-8-709,,10.5771/0943-7444-2018-8-709,2909249065,,0,,0
022-507-125-701-304,"ISKO 13’s Bookshelf: Knowledge Organization, the Science, Thrives—An Editorial",,2014,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Richard P. Smiraglia,,41,5,343,356,Library science; Political science; Knowledge organization,,,,,http://dx.doi.org/10.5771/0943-7444-2014-5-343,http://dx.doi.org/10.5771/0943-7444-2014-5-343,,10.5771/0943-7444-2014-5-343,2809942200,,0,,1
023-657-473-508-797,"My First Ten Years: Nuovo soggettario Growing, Development and Integration With Other Knowledge Organization Systems",,2017,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Elisabetta Viti,,44,8,624,637,Political science; Knowledge organization; Knowledge management,,,,,https://www.nomos-elibrary.de/index.php?doi=10.5771/0943-7444-2017-8-624,http://dx.doi.org/10.5771/0943-7444-2017-8-624,,10.5771/0943-7444-2017-8-624,2782638188,,0,,0
023-931-225-524-295,Marginalization and Exclusion: Unraveling Systemic Bias in Classification,,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Jens-Erik Mai,,43,5,324,330,Social exclusion; Systemic bias; Computer science; Development economics,,,,,http://dx.doi.org/10.5771/0943-7444-2016-5-324,http://dx.doi.org/10.5771/0943-7444-2016-5-324,,10.5771/0943-7444-2016-5-324,2801864121,,0,005-150-845-952-077; 028-064-043-010-663; 028-138-506-770-052; 039-439-846-743-155; 077-308-494-833-517; 080-945-058-659-719; 083-103-671-012-428; 121-703-550-851-925; 144-088-996-132-047; 148-571-180-308-199; 152-638-811-043-763; 174-812-603-865-761,4
024-805-626-490-523,Classifying Phenomena Part 1: Dimensions,,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Claudio Gnoli,,43,6,403,415,Artificial intelligence; Pattern recognition; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2016-6-403,http://dx.doi.org/10.5771/0943-7444-2016-6-403,,10.5771/0943-7444-2016-6-403,2801826117,,0,004-244-654-251-703; 009-250-243-917-382; 010-837-954-398-185; 019-513-098-708-289; 037-838-712-247-039; 038-249-176-007-541; 053-409-937-285-225; 074-514-884-886-671; 093-342-291-216-462; 098-314-043-447-003; 098-507-725-113-618; 140-677-259-111-254; 142-255-262-450-284; 148-916-172-935-169; 169-777-784-577-758; 182-786-640-618-739,2
025-320-084-599-970,Using knowledge organization systems to automatically detect forward-looking sentiment in company reports to infer social phenomena.,2018-05-29,2018,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Paul Hugh Cleverley; Laura J. Muir,"We investigate whether existing knowledge organization systems (KOS) for strong and hesitant forward-looking sentiment could be improved to detect social phenomena. Five judges identified examples of strong/hesitant forward-looking sentiment that were used to compare the KOS developed in the study to existing models. The 'composite' KOS was subsequently applied to annual company reports to generate word frequency and biologically inspired diversity ratios. Critical realism was used as a philosophy to interpret word patterns. Results indicate the composite KOS improved on existing models identified in the literature for strong forward-looking sentiment. In one company, a statistically significant association was found between increasing diversity of assertive forward-looking sentiment and subsequent declining relative business performance. This supported the Pollyanna effect: the social phenomena of over-positive business language in that company. Sharp increases in mentions of the 'future' and 'learnings' were discovered in another company which may be explained by an industrial disaster and subsequent crisis management rhetoric, supporting discourse of renewal theory. This study shows that improvements can be made to existing KOS used to detect forward-looking sentiment in reports. Adopting critical realism as a philosophy when analysing 'big data' may lead to improved theory generation and the potential for differentiating insights.",45,2,152,169,Renewal theory; Rhetoric; Sociology; Assertiveness; Word lists by frequency; Data science; Critical realism (philosophy of the social sciences); Knowledge organization; Crisis management; Big data,,,,,https://rgu-repository.worktribe.com/output/247083,http://dx.doi.org/10.5771/0943-7444-2018-2-152,,10.5771/0943-7444-2018-2-152,2789709778,,0,,1
025-851-386-753-059,User-Driven CHAOS,,2016,journal article,Knowledge Organization,09437444,,,Marianne Lykke; Haakon Lund; Mette Skov,,43,2,,,Human–computer interaction; User driven; Computer science,,,,,,,,,2593150096,,0,,0
025-854-148-632-933,Knowledge Organization - Fourth Annual “Best Paper in KO Award” for Volume 44 (2017),,2018,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,45,6,540,540,,,,,,,http://dx.doi.org/10.5771/0943-7444-2018-6-540,,10.5771/0943-7444-2018-6-540,,,0,,0
026-114-274-394-465,The Power to Influence: An Informetric Analysis of the Works of Hope Olson,,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Dietmar Wolfram,,43,5,331,337,Epistemology; Sociology,,,,,http://dx.doi.org/10.5771/0943-7444-2016-5-331,http://dx.doi.org/10.5771/0943-7444-2016-5-331,,10.5771/0943-7444-2016-5-331,2799289041,,0,,0
026-195-282-095-366,Tagging,,2018,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,Pauline Rafferty,,45,6,500,516,,,,,,,http://dx.doi.org/10.5771/0943-7444-2018-6-500,,10.5771/0943-7444-2018-6-500,,,0,,0
026-890-923-845-601,"Lists, taxonomies, lattices, thesauri and ontologies : paving a pathway through a terminological jungle",,2014,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Vreda Pieterse; Derrick G. Kourie,,41,3,217,229,Ontology (information science); Information retrieval; Jungle; Computer science; Scientific method,,,,,https://repository.up.ac.za/handle/2263/41304,http://dx.doi.org/10.5771/0943-7444-2014-3-217,,10.5771/0943-7444-2014-3-217,619641311,,0,002-635-063-780-019; 004-446-332-271-977; 004-811-285-204-925; 007-982-354-822-504; 008-163-695-586-877; 012-432-755-352-173; 030-156-466-579-640; 031-569-098-270-093; 039-111-043-308-222; 045-283-355-051-671; 047-683-731-448-230; 050-529-554-763-821; 050-760-962-056-175; 056-508-781-512-665; 060-565-137-719-513; 065-931-546-256-619; 068-142-291-971-027; 069-539-761-007-753; 081-537-936-623-60X; 082-539-535-386-098; 087-637-464-189-679; 089-506-007-753-994; 090-464-789-849-677; 093-362-993-900-742; 094-057-676-463-45X; 094-062-011-304-100; 096-603-327-420-505; 107-574-773-184-773; 108-315-205-265-233; 124-912-820-864-41X; 127-427-014-239-089; 135-489-556-419-782; 143-923-875-543-683; 188-130-097-599-287; 193-519-071-229-591; 196-964-073-048-06X,6
027-325-954-559-493,"Is Facet Analysis Based on Rationalism? A Discussion of Satija (1992), Tennis (2008), Herre (2013), Mazzocchi (2013b), and Dousa & Ibekwe-SanJuan (2014)",,2014,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Birger Hjørland,,41,5,369,376,Rationalism; Theology; Facet (geometry); Computer science,,,,,https://www.forskningsdatabasen.dk/catalog/2444747960 http://dx.doi.org/10.5771/0943-7444-2014-5-369,http://dx.doi.org/10.5771/0943-7444-2014-5-369,,10.5771/0943-7444-2014-5-369,2809831638,,0,,2
027-426-589-919-077,Implications of the adoption of BISAC for classifying library collections,,2014,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Daniel Martínez-Ávila; Margaret E. I. Kipp,,41,5,377,392,Library of Congress Classification; Dewey Decimal Classification; World Wide Web; Library science; Computer science,,,,,http://repositorio.unesp.br/handle/11449/117833,http://dx.doi.org/10.5771/0943-7444-2014-5-377,,10.5771/0943-7444-2014-5-377,789631748,,0,,4
