Lens ID,097-421-372-053-520,116-509-832-503-46X,043-454-317-567-459,036-149-448-029-082,062-055-064-561-85X,061-018-838-320-648,179-132-294-510-213,078-881-949-441-033,116-085-787-369-516,046-376-269-492-795,066-382-980-653-77X,027-396-266-532-738,025-320-084-599-970,118-102-398-817-762,131-292-364-160-556,060-372-899-346-10X,059-611-580-408-33X,007-409-477-173-741,045-388-908-940-286,063-359-887-330-154,Lens ID
013-353-791-759-027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006190391917865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,013-353-791-759-027
014-665-421-131-071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0513457325641741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014-665-421-131-071
019-513-098-708-289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128154908955855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,019-513-098-708-289
032-050-236-233-836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006826010386304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,032-050-236-233-836
033-709-183-964-289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116015981636336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,033-709-183-964-289
033-950-497-342-66X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0220612089597635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,033-950-497-342-66X
039-088-632-836-477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,039-088-632-836-477
042-553-754-884-249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102273584650913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,042-553-754-884-249
046-846-411-960-590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0599583267933337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,046-846-411-960-590
051-858-967-360-549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009032927938881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,051-858-967-360-549
052-670-916-661-239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0558928925936945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,052-670-916-661-239
062-086-201-884-316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1050189042435705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,062-086-201-884-316
078-470-148-980-604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007687828392959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,078-470-148-980-604
087-931-774-679-603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,087-931-774-679-603
088-963-079-143-906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121061242938426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,088-963-079-143-906
089-926-127-972-615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0264654269750838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,089-926-127-972-615
092-107-960-468-848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008310939103136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,092-107-960-468-848
098-551-863-329-618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006419801503992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,098-551-863-329-618
103-683-153-528-499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027871826887531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103-683-153-528-499
112-419-075-777-708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009282101185704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112-419-075-777-708
115-098-299-620-069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0351602711696908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115-098-299-620-069
116-584-634-731-701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116911103103756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116-584-634-731-701
119-828-100-009-826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0693138668822025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119-828-100-009-826
139-017-681-927-137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0436263244979646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139-017-681-927-137
140-120-127-320-865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222711654666867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140-120-127-320-865
164-643-190-599-559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076965054818854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164-643-190-599-559
188-130-097-599-287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0259835949700943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188-130-097-599-287
191-349-254-093-883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008157187124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191-349-254-093-883
010-165-399-327-919,0.0,0.0,0.0,0.0,0.024373037724342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196645780109746,0.0,0.0,010-165-399-327-919
012-629-049-920-451,0.0,0.0,0.0,0.0,0.0054552700974172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009336247570908,0.0,0.0,012-629-049-920-451
013-636-309-273-433,0.0,0.0,0.0,0.0,0.068097597623769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0170328962324752,0.0,0.0,013-636-309-273-433
025-832-836-773-820,0.0,0.0,0.0,0.0,0.0309171105723523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475603875037844,0.0,0.0,025-832-836-773-820
033-140-945-207-53X,0.0,0.0,0.0,0.0,0.0592015544763029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347629906096919,0.0,0.0,033-140-945-207-53X
034-374-636-579-338,0.0,0.0,0.0,0.0,0.0816507396165829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0259748926839979,0.0,0.0,034-374-636-579-338
036-074-742-305-080,0.0,0.0,0.0,0.0,0.0787597052180863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0519986370972135,0.0,0.0,036-074-742-305-080
038-737-526-962-518,0.0,0.0,0.0,0.0,0.0273235605431056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0453877282680376,0.0,0.0,038-737-526-962-518
044-198-652-180-16X,0.0,0.0,0.0,0.0,0.0212073666208683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051166515742431,0.0,0.0,044-198-652-180-16X
046-947-454-102-783,0.0,0.0,0.0,0.0,0.072142651316235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236356340663255,0.0,0.0,046-947-454-102-783
048-970-965-076-466,0.0,0.0,0.0,0.0,0.0768224298683836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036516447433547,0.0,0.0,048-970-965-076-466
053-719-795-895-127,0.0,0.0,0.0,0.0,0.0686456064364647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0443298054971296,0.0,0.0,053-719-795-895-127
057-466-204-899-197,0.0,0.0,0.0,0.0,0.0557556077680077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0380765468827569,0.0,0.0,057-466-204-899-197
071-000-824-702-757,0.0,0.0,0.0,0.0,0.0310438746564086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166675935976163,0.0,0.0,071-000-824-702-757
090-891-932-202-646,0.0,0.0,0.0,0.0,0.0301868741275508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0405061570882706,0.0,0.0,090-891-932-202-646
097-759-558-650-313,0.0,0.0,0.0,0.0,0.055222933897513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247536976300273,0.0,0.0,097-759-558-650-313
141-208-622-576-887,0.0,0.0,0.0,0.0,0.0371564913935602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0340799417802354,0.0,0.0,141-208-622-576-887
002-733-369-145-420,0.0,0.0,0.0,0.0613730575033682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,002-733-369-145-420
006-687-633-497-865,0.0,0.0,0.0,0.0465125659958892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006-687-633-497-865
016-780-208-466-573,0.0,0.0,0.0,0.0120201013801028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,016-780-208-466-573
038-170-805-379-451,0.0,0.0,0.0,0.0045391485325475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,038-170-805-379-451
039-572-877-788-682,0.0,0.0,0.0,0.0170847693975724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,039-572-877-788-682
054-076-780-075-898,0.0,0.0,0.0,0.0234437011428585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,054-076-780-075-898
093-946-427-403-951,0.0,0.0,0.0,0.0155870919335118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,093-946-427-403-951
099-651-790-941-367,0.0,0.0,0.0,0.0588718017678068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,099-651-790-941-367
109-321-719-727-13X,0.0,0.0,0.0,0.0262133839970004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109-321-719-727-13X
120-767-088-360-769,0.0,0.0,0.0,0.0074919317481926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120-767-088-360-769
125-672-379-353-323,0.0,0.0,0.0,0.0367083458363713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125-672-379-353-323
165-093-106-271-191,0.0,0.0,0.0,0.0217941930544747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165-093-106-271-191
183-733-118-359-209,0.0,0.0,0.0,0.013764021330249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183-733-118-359-209
002-908-019-710-006,0.0,0.0,0.0,0.0,0.0,0.0464902610378399,0.0,0.0,0.0,0.0,0.0,0.0397863546977112,0.0,0.0,0.0,0.0,0.0,0.0,0.0279666459950531,0.0,002-908-019-710-006
005-477-590-821-001,0.0,0.0,0.0,0.0,0.0,0.0652228139237717,0.0,0.0,0.0,0.0,0.0,0.0338302506187494,0.0,0.0,0.0,0.0,0.0,0.0,0.0505807417231059,0.0,005-477-590-821-001
006-920-773-223-354,0.0,0.0,0.0,0.0,0.0,0.0205388602859308,0.0,0.0,0.0,0.0,0.0,0.0162961819675069,0.0,0.0,0.0,0.0,0.0,0.0,0.0542974904348522,0.0,006-920-773-223-354
017-784-773-403-422,0.0,0.0,0.0,0.0,0.0,0.0029265893155937,0.0,0.0,0.0,0.0,0.0,0.0142839362363091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,017-784-773-403-422
018-426-685-841-728,0.0,0.0,0.0,0.0,0.0,0.038627161721663,0.0,0.0,0.0,0.0,0.0,0.050964179254472,0.0,0.0,0.0,0.0,0.0,0.0,0.0343550719356546,0.0,018-426-685-841-728
033-100-558-536-10X,0.0,0.0,0.0,0.0,0.0,0.0461000371149772,0.0,0.0,0.0,0.0,0.0,0.0624507888086968,0.0,0.0,0.0,0.0,0.0,0.0,0.0335099944837026,0.0,033-100-558-536-10X
042-401-029-005-536,0.0,0.0,0.0,0.0,0.0,0.0352298096443809,0.0,0.0,0.0,0.0,0.0,0.0524724382393532,0.0,0.0,0.0,0.0,0.0,0.0,0.0285619921479775,0.0,042-401-029-005-536
048-107-503-236-974,0.0,0.0,0.0,0.0,0.0,0.0377431400157072,0.0,0.0,0.0,0.0,0.0,0.0429914566085351,0.0,0.0,0.0,0.0,0.0,0.0,0.0185418936614927,0.0,048-107-503-236-974
048-127-750-639-998,0.0,0.0,0.0,0.0,0.0,0.0675563384756094,0.0,0.0,0.0,0.0,0.0,0.0580449404406998,0.0,0.0,0.0,0.0,0.0,0.0,0.0649593737371406,0.0,048-127-750-639-998
051-455-719-730-276,0.0,0.0,0.0,0.0,0.0,0.0179111575114655,0.0,0.0,0.0,0.0,0.0,0.0166681969827829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,051-455-719-730-276
054-597-134-280-815,0.0,0.0,0.0,0.0,0.0,0.0067979780877352,0.0,0.0,0.0,0.0,0.0,0.0574638828196311,0.0,0.0,0.0,0.0,0.0,0.0,0.0098957747214372,0.0,054-597-134-280-815
056-414-859-740-557,0.0,0.0,0.0,0.0,0.0,0.0638514114723677,0.0,0.0,0.0,0.0,0.0,0.0492852747923688,0.0,0.0,0.0,0.0,0.0,0.0,0.0454750762354807,0.0,056-414-859-740-557
057-453-531-906-267,0.0,0.0,0.0,0.0,0.0,0.0374392295526672,0.0,0.0,0.0,0.0,0.0,0.0585702376235854,0.0,0.0,0.0,0.0,0.0,0.0,0.0210619019807917,0.0,057-453-531-906-267
064-751-648-054-001,0.0,0.0,0.0,0.0,0.0,0.0025830911141411,0.0,0.0,0.0,0.0,0.0,0.0019457764339484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,064-751-648-054-001
067-245-023-581-167,0.0,0.0,0.0,0.0,0.0,0.0638584141905546,0.0,0.0,0.0,0.0,0.0,0.06007455844086,0.0,0.0,0.0,0.0,0.0,0.0,0.0275595024677083,0.0,067-245-023-581-167
070-541-958-070-965,0.0,0.0,0.0,0.0,0.0,0.0832192416236724,0.0,0.0,0.0,0.0,0.0,0.075495133188779,0.0,0.0,0.0,0.0,0.0,0.0,0.024623927293062,0.0,070-541-958-070-965
073-054-463-858-866,0.0,0.0,0.0,0.0,0.0,0.0408255342550799,0.0,0.0,0.0,0.0,0.0,0.0716107144316577,0.0,0.0,0.0,0.0,0.0,0.0,0.0523883268444319,0.0,073-054-463-858-866
074-500-461-363-345,0.0,0.0,0.0,0.0,0.0,0.0290422283346363,0.0,0.0,0.0,0.0,0.0,0.0450244572706053,0.0,0.0,0.0,0.0,0.0,0.0,0.0522452361608946,0.0,074-500-461-363-345
076-147-310-562-230,0.0,0.0,0.0,0.0,0.0,0.0328947115582632,0.0,0.0,0.0,0.0,0.0,0.0756286411495861,0.0,0.0,0.0,0.0,0.0,0.0,0.0763915592854202,0.0,076-147-310-562-230
076-882-748-116-316,0.0,0.0,0.0,0.0,0.0,0.034140718527401,0.0,0.0,0.0,0.0,0.0,0.0243193070326063,0.0,0.0,0.0,0.0,0.0,0.0,0.0277976905944965,0.0,076-882-748-116-316
078-887-084-126-065,0.0,0.0,0.0,0.0,0.0,0.0249407879739409,0.0,0.0,0.0,0.0,0.0,0.008231501126241,0.0,0.0,0.0,0.0,0.0,0.0,0.0101317607395731,0.0,078-887-084-126-065
114-610-700-517-329,0.0,0.0,0.0,0.0,0.0,0.0306185070652601,0.0,0.0,0.0,0.0,0.0,0.0596723980264894,0.0,0.0,0.0,0.0,0.0,0.0,0.0160632612957534,0.0,114-610-700-517-329
117-110-543-208-845,0.0,0.0,0.0,0.0,0.0,0.0539863542164764,0.0,0.0,0.0,0.0,0.0,0.0600460879144311,0.0,0.0,0.0,0.0,0.0,0.0,0.0280360509888365,0.0,117-110-543-208-845
145-431-224-278-742,0.0,0.0,0.0,0.0,0.0,0.062516419225221,0.0,0.0,0.0,0.0,0.0,0.0455556959117556,0.0,0.0,0.0,0.0,0.0,0.0,0.0410865638611587,0.0,145-431-224-278-742
146-362-763-625-758,0.0,0.0,0.0,0.0,0.0,0.0187903909058227,0.0,0.0,0.0,0.0,0.0,0.0314616994980563,0.0,0.0,0.0,0.0,0.0,0.0,0.0440580721240169,0.0,146-362-763-625-758
160-606-850-771-257,0.0,0.0,0.0,0.0,0.0,0.0370911433772877,0.0,0.0,0.0,0.0,0.0,0.0464842709596391,0.0,0.0,0.0,0.0,0.0,0.0,0.0805427698627758,0.0,160-606-850-771-257
176-358-336-937-825,0.0,0.0,0.0,0.0,0.0,0.0683425868496139,0.0,0.0,0.0,0.0,0.0,0.0307190787148549,0.0,0.0,0.0,0.0,0.0,0.0,0.0722621673151779,0.0,176-358-336-937-825
180-658-270-170-05X,0.0,0.0,0.0,0.0,0.0,0.0099388708079885,0.0,0.0,0.0,0.0,0.0,0.0177670664303612,0.0,0.0,0.0,0.0,0.0,0.0,0.0127366992364451,0.0,180-658-270-170-05X
182-499-359-463-219,0.0,0.0,0.0,0.0,0.0,0.0625852889970379,0.0,0.0,0.0,0.0,0.0,0.0864524816602785,0.0,0.0,0.0,0.0,0.0,0.0,0.0429706360804962,0.0,182-499-359-463-219
185-129-272-793-400,0.0,0.0,0.0,0.0,0.0,0.0324930491083866,0.0,0.0,0.0,0.0,0.0,0.0298094012443001,0.0,0.0,0.0,0.0,0.0,0.0,0.0310420730649037,0.0,185-129-272-793-400
012-309-807-113-075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8087315036929512,0.0,0.0,0.0,0.0,0.0,0.0,012-309-807-113-075
039-211-082-250-412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5681531867875281,0.0,0.0,0.0,0.0,0.0,0.0,039-211-082-250-412
045-139-449-368-358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2860426474571289,0.0,0.0,0.0,0.0,0.0,0.0,045-139-449-368-358
059-445-824-916-322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8992950037073217,0.0,0.0,0.0,0.0,0.0,0.0,059-445-824-916-322
064-432-781-825-17X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,064-432-781-825-17X
077-241-208-573-205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,077-241-208-573-205
100-758-379-277-21X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5681531867875281,0.0,0.0,0.0,0.0,0.0,0.0,100-758-379-277-21X
104-626-130-571-406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9162103038207716,0.0,0.0,0.0,0.0,0.0,0.0,104-626-130-571-406
114-672-389-593-030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383942033565939,0.0,0.0,0.0,0.0,0.0,0.0,114-672-389-593-030
122-790-951-486-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048790244083123,0.0,0.0,0.0,0.0,0.0,0.0,122-790-951-486-150
123-112-711-908-995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009322968029012,0.0,0.0,0.0,0.0,0.0,0.0,123-112-711-908-995
127-475-456-358-110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1119227516351102,0.0,0.0,0.0,0.0,0.0,0.0,127-475-456-358-110
129-504-756-103-235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0448888048300887,0.0,0.0,0.0,0.0,0.0,0.0,129-504-756-103-235
130-345-560-495-003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6305429537694289,0.0,0.0,0.0,0.0,0.0,0.0,130-345-560-495-003
136-929-137-424-66X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005779897679355,0.0,0.0,0.0,0.0,0.0,0.0,136-929-137-424-66X
166-898-814-966-01X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588791423698284,0.0,0.0,0.0,0.0,0.0,0.0,166-898-814-966-01X
176-234-799-872-074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1092761607075564,0.0,0.0,0.0,0.0,0.0,0.0,176-234-799-872-074
001-759-543-067-376,0.0289224222512401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346666069856982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001-759-543-067-376
016-199-714-006-263,0.0171618878368187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087714132393339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,016-199-714-006-263
032-707-667-937-548,0.0118613828901376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236819786870889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,032-707-667-937-548
037-377-525-775-574,0.0140074286694204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056427301478526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,037-377-525-775-574
058-201-431-727-742,0.0017709839716774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002608304842965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058-201-431-727-742
068-842-015-943-027,0.0099127131513346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0210982845782525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,068-842-015-943-027
074-632-781-234-90X,0.008572241074322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322708084937444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,074-632-781-234-90X
093-549-532-693-584,0.0507151913747649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0401436458851442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,093-549-532-693-584
095-597-624-140-45X,0.004462554096135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0251777082008851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,095-597-624-140-45X
100-811-848-186-952,0.0344295082721077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03014104759613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100-811-848-186-952
102-669-910-571-199,0.0284674982477326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0296743467473413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102-669-910-571-199
104-465-453-188-095,0.0209109233531379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0427575318159879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104-465-453-188-095
122-817-336-993-887,0.0220942178947302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037811766168479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122-817-336-993-887
127-482-211-718-005,0.0302724979704427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346123227872375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127-482-211-718-005
129-202-026-489-574,0.0237321559460608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129-202-026-489-574
138-044-330-708-116,0.079241850920059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059463334523122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138-044-330-708-116
138-254-519-618-953,0.0148856710556949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0544314501788728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138-254-519-618-953
145-930-999-684-144,0.025295216127548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0240846887463807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145-930-999-684-144
146-114-322-954-991,0.0201290432888574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0246299257290891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146-114-322-954-991
185-059-218-401-751,0.011663221103024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211630093170018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185-059-218-401-751
000-251-444-646-256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0456517730709997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,000-251-444-646-256
